,type,name,eta,y,g
175,person,person176,744.5668713731616,0.43164545977481045,3
176,person,person177,9847.388148498852,2.9553480968308654,3
177,person,person178,5948.99367912205,2.030204951774202,3
178,person,person179,17097.822274959253,4.457904975807842,3
179,person,person180,327.0130161293768,0.2338308077155838,3
180,person,person181,124724.25989042189,19.592642506122722,3
181,person,person182,10549.770407976537,3.1110083537240865,3
182,person,person183,1305.737135908376,0.6559594729535208,3
183,person,person184,8276.08188215597,2.596343773235312,3
184,person,person185,4269.088526581614,1.5855351786157583,3
185,person,person186,9649.46033457205,2.9109785654601588,3
186,person,person187,3452.866336454826,1.3536862415263196,3
187,person,person188,1329.6368563964497,0.6648838253297297,3
188,person,person189,38923.551256241706,8.228228230652334,3
189,person,person190,3014.048969746122,1.223318999332382,3
190,person,person191,19840.96878570544,4.980531885871447,3
191,person,person192,7579.870714743743,2.4318114874650427,3
192,person,person193,16012.378673934227,4.2453047645104505,3
193,person,person194,16915.73166063657,4.422485753662407,3
194,person,person195,3191.6663698462175,1.2766338007335907,3
195,person,person196,138703.8337666968,21.206379281417895,3
196,person,person197,3924.391564906536,1.4891407333640543,3
197,person,person198,1203.2222876007281,0.6171934848267342,3
198,person,person199,1899.3137051087322,0.8672068898404527,3
199,person,person200,41714.9600680505,8.663954223917651,3
200,person,person201,5561.358627203305,1.9308057119436393,3
201,person,person202,3022.931745648308,1.2260040016615446,3
202,person,person203,4339.609045374257,1.6050074435545396,3
203,person,person204,8716.661483781956,2.698634899564884,3
204,person,person205,15449.498967642912,4.133616071438777,3
205,person,person206,5972.768238787938,2.0362466280090974,3
206,person,person207,11108.781989631987,3.2330107407879054,3
207,person,person208,12695.1102566342,3.5710517390391368,3
208,person,person209,2729.18265989297,1.136098670690076,3
209,person,person210,33724.491576477005,7.394621719655589,3
210,person,person211,8570.790615948028,2.664916715529416,3
211,person,person212,5150.412530196137,1.8234772347664243,3
212,person,person213,108700.9734219517,17.68487990642142,3
213,person,person214,9358.570633887068,2.8453457396710533,3
214,person,person215,12653.726017621955,3.5623752327124687,3
215,person,person216,70356.02407410824,12.789199570776,3
216,person,person217,2533.548008722475,1.0748533998572678,3
217,person,person218,34093.19149111803,7.454768190914232,3
218,person,person219,7087.519945491454,2.3131268554273485,3
219,person,person220,6395.02497912988,2.1425583458783333,3
220,person,person221,3351.72014049047,1.324031347959377,3
221,person,person222,2352.1462746411216,1.0169771956810965,3
222,person,person223,24451.942586729725,5.819516573802623,3
223,person,person224,2766.6204524351715,1.147689309940202,3
224,person,person225,3138.3821631688334,1.2607209944419602,3
225,person,person226,6996.288378026489,2.2909072768589263,3
226,person,person227,4489.928229256031,1.646247159455282,3
227,person,person228,1909.7481335957125,0.8707538854156692,3
228,person,person229,27299.357771410698,6.317250532991616,3
229,person,person230,2370.142235402487,1.0227684016297527,3
230,person,person231,1255076.6744075492,109.43134747682038,3
231,person,person232,3413.132601715217,1.3420635438330788,3
232,person,person233,20170.874967876043,5.042100249157264,3
233,person,person234,90974.57621804142,15.488233131627384,3
234,person,person235,979.3598973578968,0.5294362224164851,3
235,person,person236,75786.29964835093,13.517603799173688,3
236,person,person237,24076.535093155268,5.752820426783496,3
237,person,person238,3979.402270712172,1.5046648852198783,3
238,person,person239,4987.671002394491,1.780375406065242,3
239,person,person240,27149.36928358679,6.291373889519205,3
240,person,person241,2992.0492692591642,1.2166604301687238,3
241,person,person242,338199.21802078414,41.19580752421082,3
242,person,person243,22833.480229670196,5.530049208331045,3
243,person,person244,125283.87392805472,19.658098918529557,3
244,person,person245,1377.3120318311787,0.6825651213164416,3
245,person,person246,6749.515678271522,2.2304311059208017,3
246,person,person247,7381.501462909826,2.384236942025364,3
247,person,person248,7131.680444139423,2.3238559840860487,3
248,person,person249,32831.858347179674,7.248305459516408,3
249,person,person250,10409.991765874347,3.080246989180844,3
250,person,person251,12877.131914275229,3.6091287131176197,3
251,person,person252,7010.14711661868,2.294287329489859,3
252,person,person253,6727.688830456149,2.225055145929684,3
253,person,person254,6280.480264061847,2.1139011893757615,3
254,person,person255,17322.139307370315,4.50140592789128,3
255,person,person256,5902.932054145266,2.018482051799508,3
256,person,person257,8145.949719415851,2.565867132041921,3
257,person,person258,128.13542625823192,0.11634696953959187,3
258,person,person259,43208.50980274433,8.894022050710015,3
259,person,person260,6824.479630660718,2.2488611210509473,3
260,person,person261,1862.190069035316,0.8545468271174433,3
261,person,person262,38458.876884632315,8.15493296159853,3
262,person,person263,9894.876685326535,2.9659596601809546,3
263,person,person264,262.01787628599817,0.19824631386164882,3
264,person,person265,6216.401466497242,2.097811684009535,3
265,person,person266,8708.567747548357,2.6967678150529193,3
266,person,person267,12867.310260344719,3.6070776470761547,3
267,person,person268,6617.965450973248,2.197962471528689,3
268,person,person269,1862.170753361832,0.8545402233489681,3
269,person,person270,6426.737893569975,2.150469175500127,3
270,person,person271,16945.96726528683,4.428373715139762,3
271,person,person272,37248.750573341815,7.962983903141113,3
272,person,person273,10560.245072149555,3.113309333874369,3
273,person,person274,1549.0670002092945,0.7450209084490755,3
274,person,person275,5831.043664237886,2.000139378352069,3
275,person,person276,126682.8273051703,19.82140536041949,3
276,person,person277,9423.971380441906,2.8601467651520767,3
277,person,person278,2916.0592296405416,1.1935639452841234,3
278,person,person279,16820.96181147143,4.404013231029067,3
279,person,person280,16082.336980692628,4.259115612073493,3
280,person,person281,6943.148344396605,2.27793091752348,3
281,person,person282,3666.410483826592,1.415579586879763,3
282,person,person283,27007.9781720909,6.266947105560989,3
283,person,person284,1999.1128600160262,0.9009329718114371,3
284,person,person285,2671.729790422722,1.118232187253342,3
285,person,person286,9794.819624963186,2.943586154519753,3
286,person,person287,67736.1974719765,12.432687982113855,3
287,person,person288,19501.062842582338,4.916823661009375,3
288,person,person289,76216.12069444901,13.57467970983513,3
289,person,person290,91671.79589234636,15.576581358087019,3
290,person,person291,19983.11909400186,5.007092280891152,3
291,person,person292,7245.61777006907,2.351460066192283,3
292,person,person293,50009.46554973275,9.917322283020095,3
293,person,person294,2353.956047314305,1.0175601008079795,3
294,person,person295,1385.9604242826747,0.6857557024846823,3
295,person,person296,1516.8728703964014,0.7334543602056418,3
296,person,person297,10167.273732243195,3.026579843150115,3
297,person,person298,11209.703258892781,3.254867791744771,3
298,person,person299,35443.150325557326,7.6735918960870215,3
299,person,person300,54625.05199411587,10.591521185162772,3
300,person,person301,11188.749222390921,3.250333807067777,3
301,person,person302,944.0261351876487,0.5151389103852477,3
302,person,person303,1386.7588562855842,0.6860500051490424,3
303,person,person304,26546.089346328907,6.1869224804651735,3
304,person,person305,6456.023357830073,2.1577656388092805,3
305,person,person306,6918.69409734586,2.271950889736322,3
306,person,person307,53211.06319405907,10.386580330631391,3
307,person,person308,301.884782923186,0.22030872406021437,3
308,person,person309,30569.168177011856,6.872772321480581,3
309,person,person310,5998.081428414355,2.04267257051019,3
310,person,person311,5835.136986920229,2.001185351752322,3
311,person,person312,9511.628842036791,2.8799437698462853,3
312,person,person313,5124.224125455686,1.8165649923439526,3
313,person,person314,40549.302725924994,8.482933837061756,3
314,person,person315,2473.0923657185635,1.0556861856397628,3
315,person,person316,4020.425248763119,1.5162060588892594,3
316,person,person317,3501.785447114664,1.36794907564559,3
317,person,person318,8594.20282586855,2.6703382673950613,3
318,person,person319,10194.997496569838,3.0327262108537805,3
319,person,person320,42582.93877472392,8.797909335424283,3
320,person,person321,3896.955541154023,1.4813775083229603,3
321,person,person322,27379.83123414307,6.331119204635396,3
322,person,person323,4445.581283133222,1.634117804726633,3
323,person,person324,6378.449252944661,2.138419529406294,3
324,person,person325,2234.480076616948,0.9788277352393983,3
325,person,person326,810.1459854860256,0.4596628397749142,3
326,person,person327,12034.417091563466,3.431650953214416,3
327,person,person328,93905.30656470089,15.858456324662196,3
328,person,person329,2728.786589938975,1.1359758326350997,3
329,person,person330,52405.00370451765,10.269130995850148,3
330,person,person331,18487.27325587718,4.725099583526765,3
331,person,person332,25294.956817846465,5.96834710832902,3
332,person,person333,4882.458948850358,1.7523194148568668,3
333,person,person334,51482.36132273682,10.13412755672412,3
334,person,person335,43159.64309686685,8.88652700699951,3
335,person,person336,10541.227329259867,3.1091312556021338,3
336,person,person337,56652.48943848912,10.883032231091173,3
337,person,person338,11821.981981903447,3.386417740633691,3
338,person,person339,5396.327961928464,1.8879555522357436,3
339,person,person340,16569.073380142894,4.354785580286379,3
340,person,person341,34450.42094383865,7.512885472663331,3
341,person,person342,39624.69313810135,8.338402020326118,3
342,person,person343,4173.686450488269,1.5590614368554743,3
343,person,person344,13404.987408369321,3.7187842333152443,3
344,person,person345,7230.402110335119,2.3477801419135833,3
345,person,person346,290425.35616773897,36.77719928154096,3
346,person,person347,2096.3716807201677,0.9333897444966481,3
347,person,person348,1045.1442287318478,0.5557104416585288,3
348,person,person349,4316.0516122260315,1.5985117563549918,3
349,person,person350,4017.0018635498927,1.5152440951198511,3
350,person,person351,1617.3713142152524,0.7693604208953917,3
351,person,person352,633.7772859106426,0.3828248666858719,3
352,person,person353,94205.41355720675,15.896199609390532,3
353,person,person354,2055.3808731219956,0.9197583287373836,3
354,person,person355,17839.15917277146,4.6011272604870985,3
355,person,person356,18340.15920181653,4.697057927406914,3
356,person,person357,3060.409693304288,1.2373104304805649,3
357,person,person358,1236.0213463829052,0.6296848956448969,3
358,person,person359,115650.75778309599,18.520573890049757,3
359,person,person360,37933.51456211788,8.071792524718974,3
360,person,person361,8875.097095075214,2.7350948738551777,3
361,person,person362,12821.146797722835,3.5974319295968704,3
362,person,person363,352.18044324263576,0.24711073334502276,3
363,person,person364,40947.706049225955,8.544951169335471,3
364,person,person365,2355.435701903686,1.0180365941312897,3
365,person,person366,7068.822065065918,2.308578930486113,3
366,person,person367,654.8845415522206,0.3922838014600633,3
367,person,person368,1801.070467398418,0.8335622274648866,3
368,person,person369,72228.33626123176,13.041914069518711,3
369,person,person370,3053.1776976195165,1.2351314278191987,3
370,person,person371,33033.25564250698,7.281405254607279,3
371,person,person372,605.3309347333059,0.36994874077769613,3
372,person,person373,1135.034368275103,0.5909419191174804,3
373,person,person374,1133.104508404006,0.5901931889917951,3
374,person,person375,6110.863793166713,2.071219732349893,3
375,person,person376,886.5257570859475,0.4915760345919569,3
376,person,person377,5243.855999777308,1.8480683772459525,3
377,person,person378,1503.2272863734438,0.728532998746464,3
378,person,person379,21089.54170777958,5.212211240119382,3
379,person,person380,14698.612771875134,3.9829907363851094,3
380,person,person381,4262.1816007254665,1.5836236328727296,3
381,person,person382,13874.490883728044,3.815395405761384,3
382,person,person383,4059.3955292320106,1.5271419573611986,3
383,person,person384,21819.057610446733,5.345952992156018,3
384,person,person385,1926.9560805609744,0.876592645452719,3
385,person,person386,5592.569878346224,1.9388730133901677,3
386,person,person387,105192.2566401061,17.25781434943752,3
387,person,person388,30179.058304692462,6.807321572415761,3
388,person,person389,16816.540684710508,4.4031508188910236,3
389,person,person390,27369.165947204576,6.329281763699806,3
390,person,person391,38922.912369985555,8.228127609826803,3
391,person,person392,20630.253666213976,5.127405593639324,3
392,person,person393,8611.005075441832,2.6742268335206543,3
393,person,person394,2303.6910458922234,1.0013274924575613,3
394,person,person395,35800.01483028954,7.731080768081231,3
395,person,person396,8716.290701839438,2.698549376268447,3
396,person,person397,12132.21862731254,3.4524069980717225,3
397,person,person398,3566.573100115003,1.386760621035527,3
398,person,person399,55589.93833317298,10.730593360873058,3
399,person,person400,2762.562734292504,1.1464349925959425,3
400,person,person401,35339.15855976456,7.65681168174881,3
401,person,person402,4303.563488161692,1.5950646369665762,3
402,person,person403,2875.5314015834006,1.1811832351090734,3
403,person,person404,2109.0496413575934,0.9375919720394584,3
404,person,person405,3021.7069227595753,1.2256338933603086,3
405,person,person406,7087.706010992864,2.3131720971476106,3
406,person,person407,2167.157890306681,0.9567708689337422,3
407,person,person408,7478.832178436686,2.407619794719996,3
408,person,person409,48163.76972547962,9.6433272956199,3
409,person,person410,2924.0681203216177,1.196005347573071,3
410,person,person411,956.4456891891545,0.5201796103522632,3
411,person,person412,15557.774185236094,4.155179969892574,3
412,person,person413,2102.785914019367,0.9355166089753282,3
413,person,person414,363.98565726045445,0.2532559262667032,3
414,person,person415,13977.411401693338,3.83646151684925,3
415,person,person416,1136.1766776974584,0.5913849493789965,3
416,person,person417,10087.853937902175,3.0089487344351418,3
417,person,person418,1494.7951424487107,0.7254862030476541,3
418,person,person419,7006.280480174286,2.293344454514957,3
419,person,person420,7600.996452331006,2.436859208853226,3
420,person,person421,22510.139143955465,5.471600442595795,3
421,person,person422,15924.351703526747,4.227905002821532,3
422,person,person423,590.1077474144158,0.36299483464295085,3
423,person,person424,3432.046282851801,1.3476003499379994,3
424,person,person425,11165.16680555527,3.2452285093768425,3
425,person,person426,157420.77185010942,23.303603804422327,3
426,person,person427,50636.02832454982,10.009746487051098,3
427,person,person428,12472.786308018516,3.5243545038292017,3
428,person,person429,11128.47936513692,3.237280668321959,3
429,person,person430,5911.82052186289,2.020746019517695,3
430,person,person431,9345.843100063332,2.8424622747823602,3
431,person,person432,2631.4610334172735,1.1056511561808076,3
432,person,person433,1569.807104258757,0.7524398325707451,3
433,person,person434,3450.113219769773,1.3528820183671741,3
434,person,person435,3372.8559044815975,1.3302467560918223,3
435,person,person436,14202.439714559074,3.882383905565355,3
436,person,person437,709.6481290562531,0.416471723564546,3
437,person,person438,7074.446403691618,2.3099472724518595,3
438,person,person439,36702.35933561728,7.875796481982287,3
439,person,person440,69.58501181099996,0.07382605636421508,3
440,person,person441,1562.4428764007878,0.749808459495077,3
441,person,person442,17122.745437107555,4.462745384521628,3
442,person,person443,12738.630027914496,3.580168199338888,3
443,person,person444,33555.89946218768,7.367063279167137,3
444,person,person445,40196.85133532137,8.427939976548412,3
445,person,person446,72216.26795509883,13.04029054503526,3
446,person,person447,985.2446575923558,0.5318045276317337,3
447,person,person448,3277.7308168137615,1.302193942020921,3
448,person,person449,10024.83819204713,2.9949341163791483,3
449,person,person450,10742.35020974049,3.153220188566603,3
450,person,person451,434.7140719938464,0.2890782035094606,3
451,person,person452,26395.686386088277,6.160787969003549,3
452,person,person453,5019.73576349103,1.7888957319616543,3
453,person,person454,5402.334352765805,1.8895209148761172,3
454,person,person455,19406.07530966621,4.898969778815981,3
455,person,person456,1019.3252901678724,0.545450138585728,3
456,person,person457,4786.051264897586,1.7264755845801685,3
457,person,person458,1695.8516527580882,0.7970049355175518,3
458,person,person459,12397.459735042472,3.5084847948884748,3
459,person,person460,781.3618761809988,0.4474394713730265,3
460,person,person461,191815.55033684865,26.999906786337004,3
461,person,person462,48449.358161451295,9.685895858377497,3
462,person,person463,12156.518575123213,3.457557455857434,3
463,person,person464,217555.59426105922,29.655476761440408,3
464,person,person465,915.4113094687376,0.503460127126152,3
465,person,person466,74527.97583397043,13.35003400495409,3
466,person,person467,8567.956956693548,2.664260270690925,3
467,person,person468,1524.6977209615222,0.7362713444462523,3
468,person,person469,15126.652119833741,4.069088173410505,3
469,person,person470,33517.33791224443,7.360754966662249,3
470,person,person471,12928.037799316213,3.6197530588448115,3
471,person,person472,893.3846067390609,0.4944067289545792,3
472,person,person473,10970.899703163983,3.203066797115255,3
473,person,person474,64068.7988023578,11.927644364070714,3
474,person,person475,44766.43134843039,9.131855406370876,3
475,person,person476,22319.39850697857,5.437020875651582,3
476,person,person477,4480.274220154057,1.6436092976943506,3
477,person,person478,20657.46835305477,5.132443997668004,3
478,person,person479,75799.86899839382,13.519406931887957,3
479,person,person480,10491.194482027306,3.0981301613697165,3
480,person,person481,7837.298062505495,2.4930795562604477,3
481,person,person482,73009.74194567096,13.146888403125851,3
482,person,person483,49040.07520330533,9.773743205107507,3
483,person,person484,3698.8025869852095,1.4248866843779426,3
484,person,person485,4235.7545406096015,1.576302429308229,3
485,person,person486,21800.086156236972,5.3424895537042385,3
486,person,person487,818.414165222998,0.46315337908602244,3
487,person,person488,1952.4603967484002,0.8852220302316229,3
488,person,person489,1401.0757141680908,0.6913199073381606,3
489,person,person490,7973.198905464805,2.525216696939761,3
490,person,person491,15834.255307440853,4.21007077475993,3
491,person,person492,15865.194758104117,4.2161980274382875,3
492,person,person493,13089.454310068773,3.653371344907508,3
493,person,person494,3455.3764984634463,1.3544193518054972,3
494,person,person495,15857.525020264822,4.214679395837412,3
495,person,person496,2148.332558581302,0.9505720061312111,3
496,person,person497,5801.650418399433,1.9926229648965517,3
497,person,person498,863.9647156366498,0.4822252087994426,3
498,person,person499,11668.060854122858,3.353514228597056,3
499,person,person500,29260.96675275446,6.652429583977363,3
500,person,person501,24878.425238168205,5.894970992092864,3
501,person,person502,3027.411710030292,1.2273574000200487,3
502,person,person503,7411.650047429053,2.3914882335448744,3
503,person,person504,2790.2192238811613,1.1549748683286523,3
504,person,person505,10961.81684722496,3.2010909125046685,3
505,person,person506,35180.33518652978,7.631159461496891,3
506,person,person507,644.2628151722582,0.38753369301637663,3
507,person,person508,23814.31637814854,5.706076475729141,3
508,person,person509,1021.8554439813712,0.5464585120721585,3
509,person,person510,5155.1368955103435,1.8247232420481467,3
510,person,person511,28665.69888945301,6.551339587527834,3
511,person,person512,4422.862949203445,1.6278921605546965,3
512,person,person513,11755.007204886442,3.3721141402621977,3
513,person,person514,18639.25598531782,4.75400958020986,3
514,person,person515,2522.74102420387,1.0714357252920035,3
515,person,person516,207233.51447731114,28.60074090333841,3
516,person,person517,377.75252324003264,0.260358461079307,3
517,person,person518,27132.74318304467,6.288503243672208,3
518,person,person519,2506.28766739955,1.0662252245155386,3
519,person,person520,2833.4739675124015,1.1682881112129821,3
520,person,person521,10520.520517244524,3.104579913238827,3
521,person,person522,30478.62154805395,6.857599919376885,3
522,person,person523,5451.281289324371,1.902260792734796,3
523,person,person524,3895.3328216087625,1.480917912184924,3
524,person,person525,57714.76540628662,11.034704601417868,3
525,person,person526,19270.145842696013,4.873381622263356,3
526,person,person527,1186.9120471388771,0.6109495329740421,3
527,person,person528,6614.960224421774,2.1972188230559233,3
528,person,person529,94490.62535207171,15.93204117974574,3
529,person,person530,7390.59047607272,2.3864238113795193,3
530,person,person531,10409.479709826895,3.080134107120373,3
531,person,person532,8324.466983700366,2.6076442194279674,3
532,person,person533,14604.787540943655,3.9640334414022376,3
533,person,person534,10680.987071585922,3.139791023265186,3
534,person,person535,6682.7835100253305,2.2139809380446835,3
535,person,person536,6114.680820478515,2.0721835254467647,3
536,person,person537,95689.21472966057,16.082363504925084,3
537,person,person538,86409.21020240127,14.905383816034877,3
538,person,person539,34373.7357501321,7.500422643348197,3
539,person,person540,8257.346485728047,2.5919635595809636,3
540,person,person541,265777.0806722127,34.4256863756519,3
541,person,person542,5953.602370283361,2.031376609199025,3
542,person,person543,44211.06465312683,9.047318596004684,3
543,person,person544,4581.539558346632,1.6712076291038598,3
544,person,person545,3680.7618059578963,1.4197056725757589,3
